Time,SN,Config,VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),LED_Channel,LED_DV,NTC,NTC,State
2024-8-12 13:20,'1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00,0.0,0.00,0.0,0,0.00,20.09°,-6.11°,未检测到背光异常
2024-8-12 13:30,'1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00,0.0,0.00,0.0,0,0.00,20.09°,-6.11°,未检测到背光异常
2024-8-12 13:30,'1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00,0.0,0.00,0.0,0,0.00,20.09°,-6.11°,未检测到背光异常
2024-8-12 13:30,'1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00,0.0,0.00,0.0,0,0.00,20.09°,-6.11°,未检测到背光异常
2024-8-12 13:31,'1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00,0.0,0.00,0.0,0,0.00,20.09°,-6.11°,未检测到背光异常
