Time,SN,Operator,SITE,Config,VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),LED_Channel,LED_DV,NTC,NTC,State
2024-7-18 9:44,'111,x1111111,1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.29,1.0,-22.42,2.0,0,0.00,21000L,18000L,未检测到背光异常
2024-7-18 9:44,'111,x1111111,1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.34,1.0,-22.49,2.0,0,0.00,21000L,18000L,未检测到背光异常
2024-7-18 9:44,'111,x1111111,1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.34,1.0,-22.49,2.0,0,0.00,21000L,18000L,未检测到背光异常
2024-7-18 9:44,'111,x1111111,1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.34,1.0,-22.49,2.0,0,0.00,21000L,18000L,未检测到背光异常
2024-7-18 9:44,'111,x1111111,1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.29,1.0,-22.42,2.0,0,0.00,21000L,18000L,未检测到背光异常
2024-7-18 9:44,'111,x1111111,1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.29,1.0,-22.42,2.0,0,0.00,21000L,18000L,未检测到背光异常
2024-7-18 10:00,'1,1111111111,1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.34,1.0,-22.50,2.0,0,0.00,21000L,18000L,未检测到背光异常
2024-7-18 10:00,'1,1111111111,1,,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.34,1.0,-22.50,2.0,0,0.00,21000L,18000L,未检测到背光异常
