Time,SN,Operator,SITE,Config,VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),VF,I(am),LED_Channel,LED_DV,NTC,NTC,State
2024-7-15 14:29,'1,x1111111,1,config.ini,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.28,1.0,-22.40,2.0,0,0.00,21000L,18000L,未检测到背光异常
2024-7-15 14:29,'1,x1111111,1,config.ini,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.28,1.0,-22.40,2.0,0,0.00,21000L,18000L,未检测到背光异常
2024-7-15 14:29,'1,x1111111,1,config.ini,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.25,1.0,-22.38,2.0,0,0.00,21000L,18000L,未检测到背光异常
2024-7-15 14:29,'1,x1111111,1,config.ini,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.25,1.0,-22.38,2.0,0,0.00,21000L,18000L,未检测到背光异常
2024-7-15 14:29,'1,x1111111,1,config.ini,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.30,1.0,-22.44,2.0,0,0.00,21000L,18000L,未检测到背光异常
2024-7-15 14:29,'1,x1111111,1,config.ini,0.00,0.0,0.00,0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,0.00, 0.0,0.00, 0.0,0.00,0.0,-15.30,1.0,-22.44,2.0,0,0.00,21000L,18000L,未检测到背光异常
